,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,Pass,Parents_edu
769,GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,2,3,5,2,4,7,9,10,10,Portuguese,TRUE,1
770,GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,1,2,1,3,3,7,11,15,15,Portuguese,TRUE,1
771,GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,1,4,4,4,5,4,9,10,11,Portuguese,TRUE,4
772,GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,5,7,16,18,18,Portuguese,TRUE,3
773,GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,2,2,4,14,17,17,Portuguese,TRUE,3
774,GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,4,4,7,13,14,14,Portuguese,TRUE,3
775,GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,2,4,1,4,4,7,7,11,11,Portuguese,TRUE,2
776,GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,7,14,17,17,Portuguese,TRUE,2
777,GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,2,1,1,1,5,4,8,10,10,Portuguese,TRUE,1
778,GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,3,10,13,13,Portuguese,TRUE,3
779,MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,2,3,1,3,5,7,10,11,11,Portuguese,TRUE,3
780,MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,5,0,12,12,12,Portuguese,TRUE,2
781,MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,5,10,10,10,Portuguese,TRUE,1
782,MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,3,4,2,3,5,3,10,10,11,Portuguese,TRUE,3
783,MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,3,2,1,2,5,0,16,17,17,Portuguese,TRUE,3
784,MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,2,4,1,1,1,0,6,8,9,Portuguese,FALSE,2
785,MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,2,2,1,3,2,4,10,11,11,Portuguese,TRUE,4
786,MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,3,3,1,1,5,0,10,11,11,Portuguese,TRUE,2
787,MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,3,4,1,2,5,0,10,10,10,Portuguese,TRUE,3
788,MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,3,4,2,2,5,0,6,6,7,Portuguese,FALSE,1
789,MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,3,1,3,4,5,0,13,14,14,Portuguese,TRUE,4
790,MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,no,no,no,yes,1,1,1,1,1,1,3,10,9,11,Portuguese,TRUE,2
791,MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,2,4,0,10,10,10,Portuguese,TRUE,1
792,MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,2,2,3,6,7,8,Portuguese,FALSE,1
793,MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,1,3,1,2,2,0,12,11,12,Portuguese,TRUE,2
794,MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,3,4,1,3,3,1,10,11,12,Portuguese,TRUE,3
795,MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,Portuguese,TRUE,3
796,MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,3,3,2,4,5,3,8,9,9,Portuguese,FALSE,1
797,MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,2,2,0,12,13,14,Portuguese,TRUE,4
798,MS,M,15,R,LE3,T,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,2,2,6,7,9,8,Portuguese,FALSE,4
799,MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no,no,no,no,no,yes,no,no,3,3,4,1,2,5,3,9,10,11,Portuguese,TRUE,4
800,MS,M,15,R,GT3,T,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,yes,no,yes,5,3,4,2,4,4,7,7,9,9,Portuguese,FALSE,1
801,MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,3,1,1,5,0,11,11,11,Portuguese,TRUE,3
802,MS,M,17,R,GT3,T,2,1,other,other,other,mother,3,1,0,no,no,no,yes,yes,no,no,yes,5,3,4,5,4,3,7,8,10,9,Portuguese,FALSE,2
803,MS,F,16,R,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,1,2,1,1,4,5,16,16,17,Portuguese,TRUE,4
804,MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,no,5,1,2,1,1,1,2,11,13,13,Portuguese,TRUE,2
805,MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,1,1,15,15,15,Portuguese,TRUE,3
806,MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,yes,no,no,4,2,3,1,1,5,0,10,11,11,Portuguese,TRUE,2
807,MS,F,16,R,GT3,T,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,4,3,9,10,11,Portuguese,TRUE,2
808,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,2,2,1,2,4,0,10,8,8,Portuguese,FALSE,2
809,MS,F,16,U,GT3,T,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,yes,no,no,1,2,2,1,2,4,2,9,8,8,Portuguese,FALSE,2
810,MS,F,15,U,GT3,T,2,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,no,yes,yes,no,4,3,2,3,3,2,0,9,10,9,Portuguese,FALSE,2
811,MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,no,yes,no,yes,5,3,3,2,1,2,0,13,14,15,Portuguese,TRUE,1
812,MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,5,4,3,3,10,11,11,Portuguese,TRUE,2
813,MS,F,16,R,GT3,T,1,1,other,other,home,father,4,3,0,no,yes,no,no,no,yes,yes,no,4,2,2,1,1,1,0,13,10,13,Portuguese,TRUE,1
814,MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,1,10,9,10,Portuguese,TRUE,1
815,MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,2,0,11,10,11,Portuguese,TRUE,1
816,MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,1,2,4,3,2,0,13,12,14,Portuguese,TRUE,1
817,MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,4,1,1,1,2,2,0,13,14,14,Portuguese,TRUE,1
818,MS,F,15,R,LE3,T,2,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,yes,no,no,4,3,3,2,2,5,1,14,11,12,Portuguese,TRUE,2
819,MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,3,4,3,4,5,5,11,11,11,Portuguese,TRUE,1
820,MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3,3,4,2,3,5,7,9,8,8,Portuguese,FALSE,2
821,MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,1,3,1,3,4,0,10,9,11,Portuguese,TRUE,3
822,MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,1,2,0,14,13,14,Portuguese,TRUE,2
823,MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,2,3,1,2,4,0,13,12,13,Portuguese,TRUE,2
824,MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,2,1,1,1,3,0,13,12,13,Portuguese,TRUE,4
825,MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,1,1,3,13,12,12,Portuguese,TRUE,3
826,MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2,1,no,yes,no,yes,no,yes,no,no,4,3,4,2,3,5,1,12,11,12,Portuguese,TRUE,2
827,MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,2,2,1,1,4,0,14,14,16,Portuguese,TRUE,2
828,MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,3,4,3,10,8,10,Portuguese,TRUE,2
829,MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,3,4,3,1,10,11,11,Portuguese,TRUE,3
830,MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,3,0,no,yes,no,yes,yes,yes,no,no,5,2,2,1,1,4,0,12,13,14,Portuguese,TRUE,2
831,MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,3,3,1,1,5,1,10,8,8,Portuguese,FALSE,2
832,MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,2,3,2,4,3,7,12,10,11,Portuguese,TRUE,3
833,MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,yes,no,no,3,3,3,1,1,1,0,7,7,8,Portuguese,FALSE,1
834,MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,3,3,1,1,5,3,9,9,10,Portuguese,TRUE,2
835,MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,3,4,1,1,2,0,9,9,10,Portuguese,TRUE,3
836,MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,yes,5,3,3,1,1,3,1,9,10,11,Portuguese,TRUE,2
837,MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,1,1,1,3,4,0,9,10,9,Portuguese,FALSE,1
838,MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,no,yes,no,no,yes,no,yes,no,3,3,4,1,2,1,0,9,10,11,Portuguese,TRUE,2
839,MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,2,4,1,2,1,5,7,7,8,Portuguese,FALSE,2
840,MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,2,4,0,11,10,11,Portuguese,TRUE,2
841,MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,3,3,1,4,3,0,9,10,10,Portuguese,TRUE,2
842,MS,F,18,R,LE3,A,3,2,other,other,course,other,2,3,2,no,yes,no,no,no,no,no,yes,3,2,2,1,1,2,5,7,9,10,Portuguese,TRUE,3
843,MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5,2,1,1,1,3,5,7,9,9,Portuguese,FALSE,1
844,MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,3,3,3,4,4,0,8,9,10,Portuguese,TRUE,1
845,MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,1,3,1,1,2,3,9,11,10,Portuguese,TRUE,1
846,MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,7,7,8,9,Portuguese,FALSE,1
847,MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2,0,no,no,no,no,no,yes,no,yes,3,2,2,1,1,3,1,8,10,10,Portuguese,TRUE,2
848,MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,3,4,3,4,5,4,9,9,10,Portuguese,TRUE,1
849,MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,yes,no,yes,no,4,3,4,1,3,3,0,8,9,9,Portuguese,FALSE,2
850,MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,3,4,1,1,4,0,14,13,13,Portuguese,TRUE,3
851,MS,F,16,R,LE3,T,1,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,4,1,14,14,14,Portuguese,TRUE,1
852,MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2,3,1,no,yes,yes,yes,yes,yes,no,no,5,3,4,3,4,5,0,10,11,10,Portuguese,TRUE,3
853,MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,3,1,1,1,0,14,13,14,Portuguese,TRUE,2
854,MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,1,4,1,2,5,0,17,16,16,Portuguese,TRUE,2
855,MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,2,4,5,4,1,7,6,7,7,Portuguese,FALSE,2
856,MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,1,4,1,4,5,7,14,12,13,Portuguese,TRUE,4
857,MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,3,1,no,yes,no,no,yes,yes,no,no,1,2,4,3,4,3,1,10,8,9,Portuguese,FALSE,2
858,MS,F,16,U,GT3,T,1,1,other,other,course,other,1,3,0,yes,yes,no,yes,yes,yes,yes,no,2,1,1,1,1,5,0,14,14,14,Portuguese,TRUE,1
859,MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,4,1,1,1,0,12,13,13,Portuguese,TRUE,2
860,MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,4,1,2,5,0,11,11,11,Portuguese,TRUE,1
861,MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,yes,3,2,4,2,4,3,7,11,9,10,Portuguese,TRUE,3
862,MS,F,17,U,LE3,T,1,1,other,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,2,3,1,1,3,0,11,11,10,Portuguese,TRUE,1
863,MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,1,1,no,yes,no,no,no,yes,yes,no,4,3,4,1,2,5,0,10,9,9,Portuguese,FALSE,2
864,MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2,0,no,yes,no,no,yes,yes,no,no,5,2,2,1,1,1,0,16,17,18,Portuguese,TRUE,1
865,MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,5,2,2,1,1,1,0,15,17,17,Portuguese,TRUE,2
866,MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4,3,4,1,1,4,0,11,9,10,Portuguese,TRUE,1
867,MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,2,2,1,1,5,7,7,7,7,Portuguese,FALSE,1
868,MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8,Portuguese,FALSE,3
869,MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,1,7,6,7,Portuguese,FALSE,3
870,MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2,2,4,1,4,3,7,9,8,10,Portuguese,TRUE,1
871,MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4,2,3,2,3,2,0,14,16,16,Portuguese,TRUE,4
872,MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,4,2,0,14,14,15,Portuguese,TRUE,2
873,MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,yes,no,2,2,2,1,3,1,7,8,5,8,Portuguese,FALSE,4
874,MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,2,2,1,3,5,5,6,8,8,Portuguese,FALSE,1
875,MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,2,3,1,1,2,0,8,10,10,Portuguese,TRUE,3
876,MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,2,3,3,8,8,8,Portuguese,FALSE,4
877,MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,3,0,no,yes,no,yes,yes,no,yes,yes,5,3,4,5,4,5,1,5,6,6,Portuguese,FALSE,4
878,MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,no,no,4,1,1,1,1,2,1,7,9,8,Portuguese,FALSE,4
879,MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,5,0,15,14,16,Portuguese,TRUE,4
880,MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,5,0,13,14,14,Portuguese,TRUE,4
881,MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10,Portuguese,TRUE,2
882,MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,4,9,9,9,Portuguese,FALSE,2
883,MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,0,11,11,11,Portuguese,TRUE,4
884,MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,4,3,7,7,10,9,Portuguese,FALSE,3
885,MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,Portuguese,TRUE,1
886,MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,no,no,no,no,no,yes,yes,yes,4,1,2,1,4,5,1,9,7,8,Portuguese,FALSE,2
887,MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3,1,2,1,1,3,0,14,15,16,Portuguese,TRUE,2
888,MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,4,5,0,11,12,12,Portuguese,TRUE,4
889,MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,yes,no,no,5,3,4,1,3,5,7,9,11,10,Portuguese,TRUE,2
890,MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,3,0,no,yes,no,yes,yes,yes,no,no,5,3,4,2,3,5,7,13,14,14,Portuguese,TRUE,2
891,MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,2,5,7,12,13,12,Portuguese,TRUE,2
892,MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4,2,3,2,2,5,1,11,11,11,Portuguese,TRUE,2
893,MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,1,1,4,2,2,1,7,9,10,10,Portuguese,TRUE,4
894,MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,2,3,2,2,1,4,9,11,11,Portuguese,TRUE,3
895,MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,Portuguese,TRUE,2
896,MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,yes,5,2,4,1,4,5,0,10,11,12,Portuguese,TRUE,4
897,MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,3,5,1,9,9,8,Portuguese,FALSE,4
898,MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,1,12,11,12,Portuguese,TRUE,3
899,MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,3,4,3,4,5,7,8,9,8,Portuguese,FALSE,4
900,MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,5,1,4,1,1,5,0,13,15,16,Portuguese,TRUE,4
901,MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,Portuguese,TRUE,4
902,MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,2,3,1,11,10,11,Portuguese,TRUE,1
903,MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,4,2,3,2,3,5,0,17,18,18,Portuguese,TRUE,4
904,MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,Portuguese,TRUE,2
905,MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,Portuguese,TRUE,3
906,MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,3,3,3,4,4,1,9,9,10,Portuguese,TRUE,1
907,MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,3,11,11,12,Portuguese,TRUE,1
908,MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,3,4,2,2,4,2,10,11,10,Portuguese,TRUE,1
909,MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,yes,yes,no,no,no,yes,yes,yes,4,2,4,1,1,3,4,13,14,13,Portuguese,TRUE,2
910,MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,3,4,2,4,5,3,9,10,11,Portuguese,TRUE,2
911,MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,no,yes,yes,yes,5,3,4,1,1,5,1,7,9,10,Portuguese,TRUE,3
912,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,3,4,3,4,5,0,8,13,10,Portuguese,TRUE,2
913,MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,2,2,1,1,4,0,12,12,13,Portuguese,TRUE,1
914,MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,4,1,3,2,0,10,9,10,Portuguese,TRUE,1
915,MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,no,4,2,3,1,4,5,5,10,9,10,Portuguese,TRUE,1
916,MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,yes,no,yes,5,3,3,1,1,1,0,11,13,12,Portuguese,TRUE,2
917,MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,3,4,2,3,5,1,11,9,10,Portuguese,TRUE,3
918,MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,4,2,4,5,0,10,10,9,Portuguese,FALSE,1
919,MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,2,3,2,3,5,1,9,7,9,Portuguese,FALSE,1
920,MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,1,1,1,1,3,3,6,11,9,Portuguese,FALSE,3
921,MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4,3,4,1,3,3,7,4,8,8,Portuguese,FALSE,3
922,MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3,3,2,4,4,5,7,8,8,Portuguese,FALSE,2
